Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	Alpha	BacktrackIters	Entropy	KL	TotalEnvInteracts	Time
128	1.0906799	2.4895883	8.04654	-0.76964194	5.6	8.309031	27.0	0.0	400.0	7695.0	0.014912790697674419	0.009493593	0.40756083	1.9971241	-1.6248715	2.4805832	3.1174867	12.791094	-4.2473674	-1.2143226e-08	-0.03355886	-1.2397766e-08	-0.04149997	0.5756256	-0.5461228	15.770058	-11.721874	3.2149913	0.034917116	0.5280351	0.0	1.8891662	0.009905216	516000	3818.218342065811
129	-0.0068065645	0.82905173	1.2675798	-1.4477446	2.2	3.9698868	11.0	0.0	400.0	7717.0	0.014840384615384615	0.3925264	0.5222373	2.3376794	-0.9326894	1.819182	2.1341438	17.66049	-5.7285976	-2.9875915e-09	-0.03137369	1.3113022e-08	-0.037713584	0.33061922	-0.3076467	8.292166	-7.5787263	3.2499084	0.03173375	0.6312057	0.0	1.8622797	0.009146239	520000	3847.844289779663
130	0.7536265	1.3050003	2.7452126	-0.53950423	6.4	10.938007	32.0	0.0	400.0	7781.0	0.014849236641221375	0.24484777	0.43213817	1.7354479	-2.6246293	0.6347761	1.8012275	8.277473	-5.576721	-1.0584297e-08	-0.026782237	-9.536743e-09	-0.033567477	0.2851808	-0.26003692	9.23781	-6.3042736	3.2816422	0.03167534	0.6892591	0.0	1.8569536	0.008813633	524000	3878.092246055603
131	0.7743078	2.2881913	5.867775	-1.8271321	4.3	5.4781384	14.0	0.0	400.0	7824.0	0.014818181818181819	0.15690033	0.37952912	2.3500614	-0.99817073	2.6600146	1.7484744	10.300035	-3.6169033	-4.2908117e-09	-0.03662173	-4.768372e-10	-0.04522207	0.3106043	-0.28512585	6.737738	-5.737232	3.3133175	0.0302248	0.62685955	0.0	1.839493	0.008477202	528000	3906.2418434619904
132	1.0080055	1.7154857	4.8478084	-1.4211422	11.7	20.164572	63.0	0.0	400.0	7941.0	0.014926691729323309	0.29676428	0.42625424	2.3314981	-1.1712425	1.9255301	2.197593	13.128848	-12.334351	-1.365988e-08	-0.047190525	-2.002716e-08	-0.05971439	0.22373351	-0.2032796	30.530003	-24.171572	3.3435423	0.033782244	0.46400043	0.0	1.8401842	0.009079264	532000	3935.8172619342804
133	0.6552185	1.4980948	2.9318547	-1.6273849	7.2	21.6	72.0	0.0	400.0	8013.0	0.014949626865671643	0.10616125	0.5441045	2.8482091	-1.4334624	5.4197764	3.8805919	14.145127	-2.178778	3.4039292e-08	-0.047116954	4.673004e-08	-0.059831463	0.2277424	-0.19688022	49.256714	-41.19056	3.3773246	0.034069777	0.41851798	0.0	1.8586469	0.00832189	536000	3966.3119950294495
134	1.0745889	1.577433	4.66313	-1.2064142	1.0	1.8973665	6.0	0.0	400.0	8023.0	0.014857407407407408	0.2628398	0.60768735	3.142021	-1.2947229	3.569067	4.317895	20.607403	-6.5836987	7.082401e-08	-0.030953055	7.8201296e-08	-0.03976957	0.49203405	-0.46261266	23.195633	-22.484816	3.4113944	0.030125618	0.47334772	0.0	1.870244	0.0067421263	540000	3994.6137733459473
135	0.57440215	0.8748616	1.9724932	-1.5803015	27.1	45.25583	144.0	0.0	400.0	8294.0	0.015246323529411765	0.26395875	0.4004585	2.4458306	-0.99720967	0.33411014	1.1773694	14.650248	-4.462812	1.9144903e-08	-0.06641933	2.3841858e-08	-0.08456858	0.1567953	-0.14208882	201.4069	-144.26607	3.44152	0.042566538	0.3072275	0.0	1.8742743	0.009158574	544000	4024.1553480625153
136	0.31551346	1.0123938	2.9840713	-0.9961168	9.0	18.099724	59.0	0.0	400.0	8384.0	0.0152992700729927	0.11930279	0.47676864	1.7581364	-0.6407804	8.510449	5.9470644	29.068428	-6.9594555	6.037921e-08	-0.057679772	8.106232e-08	-0.07436097	0.21283494	-0.19908473	94.53103	-75.578835	3.4840865	0.043013096	0.3145074	1.0	1.8955272	0.0060475864	548000	4054.9832994937897
137	0.6344959	1.5167842	3.5362082	-1.3326199	1.2	2.9933262	10.0	0.0	400.0	8396.0	0.015210144927536232	0.3451346	0.418744	1.9246135	-1.9014055	4.2913733	2.250604	14.95804	-4.7447934	2.0166743e-08	-0.024529733	2.5749207e-08	-0.02978339	0.2839878	-0.26937872	15.508006	-13.953596	3.5270996	0.038376093	0.773163	0.0	1.9066746	0.008173904	552000	4083.2247672080994
138	0.25954652	0.9661267	2.0769227	-1.3632464	17.0	51.0	170.0	0.0	400.0	8566.0	0.015406474820143885	-0.103381924	0.2657321	1.0946828	-2.7615163	1.2586228	1.0151553	5.7150416	-11.659264	5.782972e-08	-0.059419814	7.05719e-08	-0.07609615	0.10810704	-0.094260745	177.66731	-131.5637	3.5654757	0.04403639	0.3263186	0.0	1.8939614	0.00950021	556000	4113.328225135803
139	0.28257778	1.0971421	3.145707	-1.0797728	3.4	5.6426945	17.0	0.0	400.0	8600.0	0.015357142857142857	0.20209037	0.32942706	1.9735262	-0.57201844	4.808218	7.520619	30.656784	-13.387135	-8.4276465e-08	-0.07344503	-1.0967255e-07	-0.093995854	0.15978532	-0.1391136	62.96651	-61.09965	3.609512	0.04075384	0.2649862	0.0	1.8881409	0.008739679	560000	4142.881124258041
140	0.24820888	1.0607767	2.6334176	-1.2702451	4.4	6.280127	21.0	0.0	400.0	8644.0	0.015326241134751773	0.08149472	0.2763898	1.6972063	-2.4678864	1.4594569	1.2368937	13.25844	-15.0295105	3.038729e-08	-0.025146505	3.838539e-08	-0.032761626	0.1498522	-0.11056425	5.2289886	-2.7652783	3.650266	0.038437843	0.49898896	0.0	1.9004028	0.008360839	564000	4171.618168115616
141	1.1564348	1.5073235	3.1104774	-1.0200772	8.7	13.978911	42.0	0.0	400.0	8731.0	0.015371478873239437	0.15858066	0.31256077	2.2813854	-1.3371131	0.9863541	0.95894676	21.345678	-9.08638	4.0052917e-08	-0.041343655	4.696846e-08	-0.049474962	0.08605491	-0.07021321	12.09096	-5.4424706	3.6887038	0.039111376	0.42887488	0.0	1.896167	0.008723697	568000	4200.5950808525085
142	-0.0345182	0.48816136	0.8724751	-0.7754443	7.7	15.113239	50.0	0.0	400.0	8808.0	0.015398601398601398	0.059466176	0.41878024	1.586421	-1.3767027	0.815718	1.2972438	12.292033	-12.541833	4.0073726e-08	-0.035109576	4.9352646e-08	-0.04468449	0.12868759	-0.11201492	17.646559	-9.944399	3.7278152	0.03909111	0.54185426	0.0	1.8875144	0.008481878	572000	4230.584332704544
143	0.58637035	1.2747611	3.0927114	-1.3124875	5.0	8.35464	22.0	0.0	400.0	8858.0	0.015378472222222222	0.088375635	0.2297108	1.753275	-1.6050469	1.7225384	1.880741	9.602356	-15.594967	-3.144781e-08	-0.024815774	-4.6014787e-08	-0.031013224	0.11283578	-0.09626118	6.6255007	-4.9765925	3.7669063	0.037334204	0.46852896	1.0	1.8941022	0.0068835695	576000	4259.136288642883
144	0.024582338	0.9273265	1.5314232	-1.2012239	4.3	11.331814	38.0	0.0	400.0	8901.0	0.015346551724137932	0.19370028	0.42978576	1.5844735	-1.5333499	1.4921533	1.2555069	8.705743	-3.302359	-1.8385027e-08	-0.035642754	-2.6226044e-08	-0.039861847	0.16866913	-0.15645105	12.724992	-7.73828	3.8042405	0.035289288	0.66946864	0.0	1.8890858	0.008492863	580000	4288.924463272095
145	0.9956441	1.4880282	4.5939813	-1.3141389	22.6	31.110126	103.0	0.0	400.0	9127.0	0.015628424657534248	0.04611257	0.25634062	1.6133525	-0.863947	2.5708234	2.1476007	10.241772	-7.726286	1.2945107e-07	-0.06234509	1.5354156e-07	-0.07753031	0.1347023	-0.11933594	98.07714	-71.22107	3.8395298	0.0445261	0.3407442	0.0	1.8988235	0.008959568	584000	4318.605140447617
146	0.41893452	1.3014826	3.3732345	-0.9279851	10.0	26.14192	88.0	0.0	400.0	9227.0	0.0156921768707483	0.41344443	0.5567979	2.1360168	-1.3432992	9.402987	5.926758	22.285038	-22.631212	-1.445637e-07	-0.0658421	-1.821518e-07	-0.08173882	0.27712974	-0.23669574	123.10117	-109.37833	3.8840559	0.045345306	0.25345966	0.0	1.8725858	0.009459782	588000	4347.3970630168915
147	0.04984349	0.7234545	1.4995416	-1.0881284	16.7	30.776777	80.0	0.0	400.0	9394.0	0.015868243243243242	0.31938154	0.27868956	2.2852259	-1.0363479	3.0667453	5.248258	35.76802	-11.351204	1.1470284e-08	-0.07721527	2.861023e-09	-0.09811994	0.16311532	-0.14910668	46.2113	-36.874725	3.9294012	0.049996138	0.26997524	0.0	1.9196994	0.009583572	592000	4377.802530765533
148	0.2727003	0.94515395	2.0487688	-1.4350518	2.7	4.73392	15.0	0.0	400.0	9421.0	0.015807046979865774	-0.15553947	0.41050386	1.7809664	-1.4145821	2.1554706	3.3231747	22.360504	-6.259549	6.8832926e-09	-0.040978782	8.5830685e-09	-0.051109184	0.16004537	-0.14440915	13.039428	-10.708681	3.9793973	0.045657635	0.47519863	0.0	1.9332335	0.009239823	596000	4407.1072380542755
149	0.5376129	0.8888878	1.8475789	-1.4545995	16.9	28.437473	87.0	0.0	400.0	9590.0	0.015983333333333332	0.007724327	0.34217814	2.0671177	-1.311004	1.0030165	2.0591774	17.05412	-11.711097	-1.9787555e-08	-0.044783697	-1.9550324e-08	-0.05470602	0.11317258	-0.09638865	66.57591	-57.524097	4.025055	0.05035019	0.4267001	0.0	1.8923554	0.009089985	600000	4436.625321388245
150	0.8390517	1.9726732	5.6888604	-0.8855266	0.4	1.1999999	4.0	0.0	400.0	9594.0	0.0158841059602649	0.13146405	0.3079926	1.962486	-0.890569	6.325467	6.55969	26.338667	-11.259241	1.3118918e-07	-0.095341735	1.6355514e-07	-0.11805877	0.2176467	-0.18149525	52.836147	-48.62246	4.075405	0.044466496	0.38990197	0.0	1.9279673	0.009321251	604000	4467.641949892044
151	0.35814124	1.1007849	2.89481	-1.1625506	5.4	5.748043	16.0	0.0	400.0	9648.0	0.01586842105263158	0.23662618	0.38301277	3.2596014	-0.8891398	1.303159	1.4759259	17.900219	-6.5381794	-4.5671174e-09	-0.023687443	-8.106232e-09	-0.028418496	0.1656711	-0.14094771	4.9348445	-2.693055	4.1198716	0.04238224	0.7076745	0.0	1.9209261	0.008295039	608000	4496.809229373932
152	0.29231778	0.7160971	1.396212	-1.0744892	13.4	19.499744	62.0	0.0	400.0	9782.0	0.015983660130718953	-0.015320668	0.2386122	1.7947353	-1.2115922	1.5447432	1.2494332	18.088839	-5.417648	-3.4649457e-08	-0.03905601	-4.148483e-08	-0.04748323	0.05460814	-0.047166318	21.772575	-16.025112	4.162254	0.045410156	0.5315312	0.0	1.9172788	0.009869014	612000	4526.896487236023
153	0.39124292	0.8573254	1.7575973	-1.0506054	22.2	31.387259	84.0	0.0	400.0	10004.0	0.01624025974025974	0.022654679	0.33473608	1.9936489	-0.9196164	1.7483944	2.7032664	11.608029	-13.117538	1.3095762e-08	-0.04565747	1.3828277e-08	-0.054919854	0.10290369	-0.09443837	71.079895	-50.478165	4.207664	0.05292225	0.40233502	0.0	1.9062889	0.009094545	616000	4557.741933345795
154	-0.5668545	0.79311246	1.2020696	-1.6104436	1.4	2.8	9.0	0.0	400.0	10018.0	0.01615806451612903	0.08356805	0.26224634	1.3137844	-1.1637018	6.206334	4.6614394	23.893093	-7.4525785	1.192352e-07	-0.036869362	1.320839e-07	-0.044625983	0.073873654	-0.06545446	43.03445	-40.741226	4.2605863	0.047445774	0.44935122	1.0	1.8838803	0.0064358315	620000	4586.5221991539
155	0.3458724	1.2408323	2.7212033	-1.434508	9.4	15.193419	42.0	0.0	400.0	10112.0	0.016205128205128205	-0.092527814	0.2799546	1.7791747	-1.9082081	2.065539	1.9286656	15.08717	-9.641798	9.697103e-10	-0.030813193	8.5830685e-09	-0.03812491	0.16433787	-0.13586846	15.571641	-12.392885	4.308032	0.047480106	0.56962335	0.0	1.8740892	0.008231774	624000	4615.947324514389
156	0.8803607	1.5248759	3.0618901	-1.2814811	6.4	9.87117	31.0	0.0	400.0	10176.0	0.016203821656050957	0.18836194	0.38847384	1.8629751	-1.3767226	2.3732371	2.5821729	14.134585	-6.9624267	3.1932178e-08	-0.034620624	4.2438508e-08	-0.043704905	0.25398993	-0.23047899	18.437845	-14.672746	4.355512	0.045683384	0.5328059	0.0	1.8269773	0.008635719	628000	4646.687339544296
157	-0.05709275	0.600326	0.8567303	-1.1338162	8.7	22.67179	76.0	0.0	400.0	10263.0	0.016238924050632913	0.17732462	0.35264385	1.2739055	-1.2218853	2.7653418	2.3013084	9.147737	-7.9748034	-3.3188314e-09	-0.035639048	2.861023e-09	-0.041780353	0.1362493	-0.12739077	38.80482	-26.755394	4.4011955	0.045481205	0.5272365	0.0	1.8301764	0.009701225	632000	4674.9489958286285
158	0.16981764	0.89940643	1.6892248	-1.1431324	1.0	3.0	10.0	0.0	400.0	10273.0	0.01615251572327044	-0.14115001	0.22091758	0.8707485	-1.378946	3.9466088	2.8640838	12.146857	-9.006112	-4.9301892e-08	-0.020861223	-5.90086e-08	-0.025031999	0.09216736	-0.07693809	15.333195	-14.313757	4.4466767	0.04044628	0.82084996	0.0	1.8482895	0.009089355	636000	4704.8650159835815
159	0.3149249	0.9874638	2.2667763	-0.94588315	14.4	28.834702	93.0	0.0	400.0	10417.0	0.0162765625	0.13836297	0.2297733	1.8105198	-0.68755335	1.3274258	1.8125334	10.508316	-10.637159	-2.0992488e-08	-0.048760466	-2.5272369e-08	-0.056980733	0.08205397	-0.07255467	42.25337	-35.121723	4.487123	0.044187546	0.34984887	0.0	1.8157109	0.008864226	640000	4734.791088581085
160	1.0099808	1.711818	5.811953	-0.18274371	4.9	9.944345	32.0	0.0	400.0	10466.0	0.016251552795031057	0.10004781	0.29970068	2.304921	-1.1076994	2.1952558	2.998507	17.593273	-5.7518864	-1.0889146e-08	-0.02693292	-1.2397766e-08	-0.032442167	0.1124193	-0.098712154	11.897057	-9.575026	4.5313106	0.041772366	0.6101555	0.0	1.8145916	0.008325841	644000	4762.664391279221
161	0.021122927	1.0779839	2.2358406	-1.3473985	11.3	17.978043	50.0	0.0	400.0	10579.0	0.016325617283950617	0.07625877	0.26458484	1.9009448	-1.1713384	1.2908279	2.4188402	12.431122	-8.479323	-2.9181445e-08	-0.05509637	-4.0769578e-08	-0.06622071	0.0949568	-0.084353805	23.066385	-14.448224	4.573083	0.04354143	0.3678539	0.0	1.8233013	0.008638256	648000	4792.279373407364
162	-0.092456445	0.70667607	0.6591523	-1.4084567	4.5	11.092791	37.0	0.0	400.0	10624.0	0.01629447852760736	0.14982738	0.26767218	2.3770437	-1.0016894	5.1193867	4.139676	22.640293	-2.8302372	-3.268662e-08	-0.039336767	-4.196167e-08	-0.045687526	0.065204576	-0.057769433	25.988066	-21.951752	4.6166244	0.040935993	0.47971755	0.0	1.8217641	0.0077122385	652000	4822.810657978058
163	0.4345509	0.62265503	1.3297719	-0.44822627	6.7	11.773274	39.0	0.0	400.0	10691.0	0.016297256097560976	-0.14660983	0.33386678	2.6799784	-1.2731023	1.9743762	1.377881	16.874216	-2.4697373	-1.5559001e-08	-0.030033506	-2.0742416e-08	-0.038371827	0.10930061	-0.09455661	10.163064	-4.663137	4.6575603	0.03997755	0.63059855	0.0	1.7824581	0.0088442685	656000	4850.977625131607
164	0.04698329	1.6940572	4.901913	-1.624475	1.2	2.4413111	7.0	0.0	400.0	10703.0	0.016216666666666667	0.14754675	0.2651664	2.0926316	-0.4300083	1.7748554	1.3565156	7.529458	-4.224352	3.319211e-08	-0.039758746	3.886223e-08	-0.048407104	0.16505052	-0.15311228	2.6133676	-2.113982	4.697538	0.035589695	0.85707223	0.0	1.7900993	0.009290528	660000	4881.2807359695435
165	-0.07049246	0.5403127	0.90333873	-0.9736259	7.2	17.16275	58.0	0.0	400.0	10775.0	0.016227409638554218	0.055852417	0.39605904	2.879064	-1.6079826	2.1882482	2.073274	21.241337	-2.7157784	6.244156e-08	-0.03711124	7.772446e-08	-0.04370442	0.07955591	-0.070991464	22.207653	-17.029392	4.7331276	0.035484314	0.54545176	0.0	1.7624876	0.009676241	664000	4910.60590672493
166	-0.3235325	0.5138192	0.5475912	-1.0244337	29.1	41.147175	136.0	0.0	400.0	11066.0	0.016565868263473053	-0.015306378	0.21690817	0.55417913	-1.0826586	1.0152041	1.461071	13.193835	-5.36055	-1.5137209e-08	-0.059912264	-2.2411346e-08	-0.07201405	0.069682896	-0.057820797	134.90543	-86.76865	4.768612	0.047824383	0.3311968	0.0	1.7846255	0.009684421	668000	4939.181582212448
167	-0.07341419	0.5091319	0.73526037	-1.1070758	0.2	0.59999996	2.0	0.0	400.0	11068.0	0.016470238095238097	-0.17946441	0.2975211	1.530497	-0.96140844	7.5698605	4.1092386	17.926167	-6.558779	6.0230754e-08	-0.031764727	6.866455e-08	-0.037312075	0.07478099	-0.06596655	49.335064	-45.241974	4.8164363	0.04205513	0.4454195	1.0	1.8081172	0.0067209243	672000	4969.604022979736
168	0.4982032	0.91561323	2.256442	-0.7121913	7.5	14.05169	46.0	0.0	400.0	11143.0	0.016483727810650887	-0.14137724	0.2666277	1.0910136	-0.8899126	1.4901797	1.422482	14.174892	-3.9924588	-5.972366e-08	-0.028797721	-7.152558e-08	-0.033532757	0.12150118	-0.11181358	15.831187	-7.155341	4.8584914	0.041398525	0.66937953	0.0	1.8268559	0.009084923	676000	4999.165892601013
169	0.13133056	1.3133091	3.3274899	-1.279458	1.4	3.104835	10.0	0.0	400.0	11157.0	0.01640735294117647	0.2011238	0.44434234	2.2999187	-0.82431614	2.0414355	1.2250354	17.696527	-5.515943	-5.8634164e-09	-0.015001043	-9.298325e-09	-0.017287482	0.16821162	-0.15979329	3.537477	-3.0732238	4.89989	0.03700781	1.1091036	0.0	1.807497	0.009235435	680000	5027.723824739456
170	0.039574135	0.86773586	1.376297	-1.2812723	49.8	82.490974	275.0	0.0	400.0	11655.0	0.017039473684210528	-0.051365767	0.39280936	2.3629093	-1.1776731	1.0367517	1.146132	10.359025	-6.787995	-1.00740934e-07	-0.079498254	-1.2254715e-07	-0.09466756	0.10500137	-0.096462846	515.3516	-460.78796	4.9368978	0.05735588	0.2359609	0.0	1.7736905	0.009675341	684000	5058.9166939258575
171	0.31877917	1.302966	2.9492683	-1.5133126	5.2	14.012852	47.0	0.0	400.0	11707.0	0.017015988372093022	-0.032793995	0.31739864	1.7247627	-1.4887136	7.8689218	7.3068686	51.89974	-14.0247555	8.204022e-08	-0.09575136	9.8228455e-08	-0.11421549	0.10531683	-0.0933195	74.31465	-61.865646	4.9942536	0.053616524	0.18343274	0.0	1.8029323	0.009799875	688000	5087.951734542847
172	0.21560545	0.46392876	0.81639516	-0.93705785	3.8	7.626271	26.0	0.0	400.0	11745.0	0.016972543352601156	0.03323577	0.40693516	1.1912295	-1.335249	2.7703917	2.0030513	27.421389	-5.8892365	-1.008865e-08	-0.028620616	-9.536743e-09	-0.032468133	0.109379694	-0.098894425	10.673457	-8.625351	5.04787	0.049452305	0.5720771	0.0	1.7710459	0.008899542	692000	5115.0494294166565
173	-0.102746055	0.5745399	1.1085751	-0.8092707	12.1	36.3	121.0	0.0	400.0	11866.0	0.017048850574712643	0.10149702	0.20570499	1.2532865	-1.0455256	0.91551167	1.060032	8.811777	-12.634157	1.525729e-08	-0.050621256	2.3126603e-08	-0.060128238	0.05697101	-0.050616037	56.768513	-37.10544	5.0973225	0.050275326	0.33191222	0.0	1.7642382	0.00905095	696000	5144.86222910881
174	0.7950696	2.357806	7.1826787	-1.4562413	0.2	0.59999996	2.0	0.0	400.0	11868.0	0.016954285714285713	0.09844865	0.27265882	1.8976263	-1.9571533	3.906958	3.8891559	29.49176	-7.000643	-1.4856943e-08	-0.028842773	-1.1444092e-08	-0.03489668	0.34433827	-0.31588578	22.453468	-21.148561	5.147598	0.0443573	0.52505744	0.0	1.7322828	0.007644727	700000	5174.3245639801025
175	0.6075271	0.7242026	2.0928319	-0.4760227	8.0	9.507892	28.0	0.0	400.0	11948.0	0.01697159090909091	0.10765887	0.36407956	2.487693	-1.0524096	0.5841637	0.730646	4.900683	-13.069097	-2.0610573e-08	-0.02434872	-2.1457673e-08	-0.027911028	0.11949527	-0.103697464	7.3801355	-1.9280996	5.191955	0.0434618	0.5756841	0.0	1.7282159	0.008819941	704000	5202.333348035812
176	-0.1872935	0.4137426	0.4504971	-0.87316525	1.5	3.879433	13.0	0.0	400.0	11963.0	0.016896892655367233	0.18160796	0.22989757	1.5164111	-1.0554855	1.8612292	0.6202254	7.1341114	-1.8450077	-2.2829555e-08	-0.015752278	-1.525879e-08	-0.017710332	0.05526424	-0.05025138	3.0976377	-2.2981958	5.235417	0.03895521	1.0210824	0.0	1.7428708	0.00848154	708000	5233.178325414658
177	0.035315204	1.1584015	2.4634838	-1.2005389	6.7	11.428473	37.0	0.0	400.0	12030.0	0.016896067415730336	0.115064375	0.34175134	2.0587366	-1.0128617	0.75533235	0.97768515	6.7553406	-2.3164997	-3.4523435e-08	-0.029914	-3.218651e-08	-0.034258466	0.1093246	-0.09438461	7.781786	-3.3842149	5.274372	0.03787279	0.6137612	0.0	1.7536519	0.008975928	712000	5262.661330699921
178	0.12245889	0.57747656	1.0406607	-1.0415499	8.8	16.418282	47.0	0.0	400.0	12118.0	0.01692458100558659	0.010533215	0.2454271	1.1248091	-1.0033756	1.1217456	1.1428944	10.05047	-1.2781049	2.0622975e-08	-0.034671374	2.6345253e-08	-0.0397458	0.049159385	-0.044630848	26.05575	-17.622505	5.312245	0.03808689	0.51050544	0.0	1.7932949	0.009404356	716000	5290.089735746384
179	-0.04346598	0.86655414	1.3572612	-1.1682	16.6	40.02799	133.0	0.0	400.0	12284.0	0.01706111111111111	0.06794142	0.3414087	2.1142886	-1.0802819	2.268481	1.9863244	14.989302	-2.2548914	1.4185074e-08	-0.03956436	1.6212464e-08	-0.046860915	0.09956523	-0.092299804	70.98788	-59.488937	5.350332	0.042533875	0.39654028	1.0	1.7680497	0.0064047	720000	5320.393129348755
180	0.44666415	1.2867447	3.5428863	-1.3776795	2.9	5.06853	15.0	0.0	400.0	12313.0	0.017006906077348068	0.06946339	0.26819563	1.0156881	-1.3470838	5.9604836	8.61976	32.35618	-14.824508	1.2917224e-08	-0.035734326	1.1444092e-08	-0.04277749	0.151708	-0.14471729	55.529858	-49.68594	5.3928657	0.038924694	0.30034316	0.0	1.7616184	0.008142035	724000	5349.870228767395
181	0.7825356	0.8291735	2.2257144	-0.16875842	16.9	21.663101	67.0	0.0	400.0	12482.0	0.017145604395604395	0.18625602	0.30818638	1.859178	-0.63961905	2.190431	2.2174525	18.55827	-13.503407	7.3126167e-09	-0.044224504	9.536743e-09	-0.05254327	0.12569812	-0.11461568	34.175343	-27.449345	5.4317904	0.043425083	0.4691942	0.0	1.7240163	0.009779062	728000	5378.097585916519
182	0.091939926	1.1460296	3.2436159	-0.9323567	1.6	3.46987	11.0	0.0	400.0	12498.0	0.017073770491803277	0.11073892	0.22203885	2.4267452	-0.55300033	4.49149	2.398469	19.113457	-5.1354814	1.1049266e-08	-0.028179739	1.3589859e-08	-0.031461976	0.080345005	-0.07377904	15.84988	-14.614045	5.4752154	0.03897524	0.5614143	0.0	1.7565963	0.008157945	732000	5408.528984069824
183	0.21839309	0.9369022	2.3589528	-1.2249441	3.6	6.74092	22.0	0.0	400.0	12534.0	0.017029891304347827	0.03668213	0.24969363	2.605929	-1.2761234	1.821313	2.1597073	13.525146	-3.3568656	2.9965925e-09	-0.023506189	1.0490417e-08	-0.027189443	0.0758372	-0.06945546	7.374289	-5.2413692	5.5141907	0.036112785	0.7125021	1.0	1.7143102	0.0062707528	736000	5436.601575136185
184	0.60229623	1.3863657	4.1999626	-0.9512735	5.9	10.16317	34.0	0.0	400.0	12593.0	0.017017567567567567	-0.051026557	0.23454633	1.6307024	-0.96838385	0.20091955	2.0726717	8.817681	-8.724625	2.0227075e-08	-0.029467348	1.4066696e-08	-0.03415921	0.060053483	-0.05422399	7.873919	-5.57561	5.5503035	0.03485298	0.48328763	0.0	1.7413143	0.009487388	740000	5464.288990020752
185	-0.054667603	0.52182657	0.6013848	-1.3796964	7.9	15.668119	51.0	0.0	400.0	12672.0	0.01703225806451613	0.07516521	0.474558	2.7403646	-1.554331	1.5082912	1.0080845	5.9052596	-5.3283677	5.2197546e-08	-0.027648203	5.9366226e-08	-0.031889394	0.1334831	-0.12557063	15.602861	-7.5855055	5.5851564	0.034859657	0.56710047	1.0	1.6874837	0.0068350355	744000	5494.565546035767
186	0.10955174	0.77324563	1.420445	-1.2109785	0.0	0.0	0.0	0.0	400.0	12672.0	0.016941176470588234	0.24004509	0.43684176	1.6701679	-0.8881561	2.7905996	1.9480573	13.688364	-3.7337303	1.1499564e-08	-0.014780288	1.5497207e-08	-0.016409544	0.15800905	-0.14463392	7.8000264	-7.1918254	5.620016	0.030295849	0.9560902	1.0	1.6827581	0.0066019543	748000	5524.747362852097
187	-0.22921629	0.5070415	0.56325084	-1.1126791	11.7	16.935465	44.0	0.0	400.0	12789.0	0.017006648936170213	0.058583464	0.29129252	0.8975439	-2.5167704	0.5281393	1.0003132	18.96744	-9.321037	-2.7785436e-09	-0.075977445	-2.3841857e-09	-0.08860365	0.06634874	-0.057617262	30.476007	-10.616327	5.650312	0.03291273	0.36696902	0.0	1.6902963	0.009931137	752000	5552.852607250214
188	0.7913787	0.93631417	2.5080543	-0.20411101	15.1	34.65963	114.0	0.0	400.0	12940.0	0.017116402116402116	-0.14734	0.371768	2.2202566	-1.0558062	3.0081754	0.91575533	10.507632	-7.243698	-4.165023e-08	-0.053278234	-5.3048133e-08	-0.06678579	0.19443981	-0.17781593	84.55697	-59.47644	5.6832247	0.037133694	0.44307402	0.0	1.6748867	0.009712248	756000	5580.921420574188
189	-0.05296924	0.48391214	0.65494823	-1.1256019	6.7	12.657409	41.0	0.0	400.0	13007.0	0.017114473684210527	0.041567598	0.20832735	0.9452993	-0.9434705	2.2034242	1.3478328	18.161566	-5.271059	-2.190411e-09	-0.021214003	-1.0728836e-09	-0.025307927	0.04836368	-0.042061303	8.426558	-4.8327837	5.7203584	0.03623295	0.6811308	0.0	1.6378655	0.009025833	760000	5612.515783786774
190	0.13860606	0.42598578	1.230403	-0.29566136	5.9	8.525844	25.0	0.0	400.0	13066.0	0.017102094240837695	0.07961336	0.2661343	1.3867884	-1.1222451	3.6119385	2.9884036	15.755585	-1.6681737	-3.7302015e-09	-0.04250695	-7.629395e-09	-0.049075928	0.05374403	-0.043340117	15.460015	-13.511774	5.7565913	0.034968853	0.42965505	0.0	1.6022105	0.009024014	764000	5640.616867542267
191	0.5319157	1.0367072	2.6174898	-0.99453884	6.6	15.134068	50.0	0.0	400.0	13132.0	0.017098958333333334	-0.07696426	0.27136075	1.871162	-0.94635814	1.0890787	1.4954668	13.37081	-1.7900563	-1.4006855e-08	-0.04008921	-5.722046e-09	-0.04608747	0.050478313	-0.04580455	18.799614	-7.9426775	5.79156	0.034234524	0.47809947	0.0	1.6038022	0.009758894	768000	5668.07409286499
192	0.1911953	0.7966282	1.5330627	-1.1063865	11.5	26.833748	91.0	0.0	400.0	13247.0	0.017159326424870468	0.101704024	0.21328825	2.15039	-0.89411056	2.7742236	1.2770847	10.450471	-7.1253614	3.4453503e-08	-0.035526674	4.053116e-08	-0.04046548	0.036999673	-0.03292798	61.80311	-26.020905	5.8257947	0.036355495	0.35364875	1.0	1.621256	0.0064033223	772000	5697.413172006607
